,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,796 MT","7,191 MT","6,554 MT","7,193 MT","6,814 MT","8,844 MT","8,311 MT","8,464 MT","7,772 MT","7,210 MT","7,029 MT","7,020 MT","20,542 MT","22,852 MT","24,547 MT","21,259 MT","89,200 MT",,
,,,,,,,,,, <<<---Added--->>> ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Sales Org , European Customer , Sold to Customer , Ship To Country , Type , confi , size , Die Reference , Board Type , Board Item , WRK Filter , Grade , Certification , x , new Cal + width,Category,old Cal + width,Unchanged?,GSM,Caliper,new std width mm,std width mm,std width, Std Width Round (in) , optimum width , optimum width (in) , optimum std? ,repeat,NB ON, x ,producer 2019, Forecast Quantity board MT - OCT 2018 , Forecast Quantity board MT - NOV 2018 , Forecast Quantity board MT - DEC 2018 , Forecast Quantity board MT - JAN 2019 , Forecast Quantity board MT - FEB 2019 , Forecast Quantity board MT - MAR 2019 , Forecast Quantity board MT - APR 2019 , Forecast Quantity board MT - MAY 2019 , Forecast Quantity board MT - JUN 2019 , Forecast Quantity board MT - JUL 2019 , Forecast Quantity board MT - AUG 2019 , Forecast Quantity board MT - SEP 2019 , Forecast Quantity board MT - Q1 2019 , Forecast Quantity board MT - Q2 2019 , Forecast Quantity board MT - Q3 2019 , Forecast Quantity board MT - Q4 2019 , Forecast Quantity board MT - FY 2019 , Average ,Standarddeviation
874," WestRockPackaging Syst.UK,LTD ", Bulmers Europe , TENNENT CALEDONIAN BREWERIES , United Kingdom        , CP ,  2x2 ,300, B16C007A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3800965,Std Sku,3800965,Yes,380,20,965,965,96.5,37.99,96.5,37.99,Y,67.5,8,,Bristol,0.1 MT,0.2 MT,0.1 MT,0.2 MT,0.1 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.4 MT,0.5 MT,0.5 MT,0.5 MT,1.9 MT,0.2 MT,0.0 MT
876," WestRockPackaging Syst.UK,LTD ", BLISTERS UK , BLISTERS LTD , United Kingdom        , BL ,  2x2 ,275, B16SD045A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801401,Std Sku,3801400,No,380,20,1401,1400,140,55.12,70,27.56,N,97,4,,Bristol,0.5 MT,0.6 MT,0.5 MT,0.6 MT,0.5 MT,0.7 MT,0.7 MT,0.7 MT,0.6 MT,0.6 MT,0.6 MT,0.6 MT,1.6 MT,1.8 MT,1.9 MT,1.7 MT,7.1 MT,0.6 MT,0.1 MT
880," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x2 ,200, B09SD056A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3200730,Std Sku,3200730,Yes,320,16,730,730,73,28.74,73,28.74,Y,96,12,,Bristol,0.9 MT,0.9 MT,0.9 MT,0.9 MT,0.9 MT,1.2 MT,1.1 MT,1.1 MT,1.0 MT,0.9 MT,0.9 MT,0.9 MT,2.7 MT,3.0 MT,3.2 MT,2.8 MT,11.7 MT,1.0 MT,0.1 MT
884," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x4 ,200, B11SD059B/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3201182,Fastrunner,3201182,Yes,320,16,1182,1182,118.2,46.54,118.2,46.54,Y,85.5,10,,Bristol,46.5 MT,49.2 MT,44.8 MT,49.2 MT,46.6 MT,60.5 MT,56.8 MT,57.9 MT,53.1 MT,49.3 MT,48.1 MT,48.0 MT,140.4 MT,156.2 MT,167.8 MT,145.3 MT,609.8 MT,50.8 MT,5.0 MT
888," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x2 ,200, B11SD061B/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3201182,Fastrunner,3201182,Yes,320,16,1182,1182,118.2,46.54,118.2,46.54,Y,85.5,20,,Bristol,32.3 MT,34.1 MT,31.1 MT,34.1 MT,32.4 MT,42.0 MT,39.5 MT,40.2 MT,36.9 MT,34.2 MT,33.4 MT,33.3 MT,97.5 MT,108.5 MT,116.5 MT,100.9 MT,423.5 MT,35.3 MT,3.5 MT
890," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x2 ,350, B11SD069A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3200964,Std Sku,3200960,No,320,16,964,960,96,37.8,96,37.8,Y,107.5,16,,Bristol,3.0 MT,3.1 MT,2.9 MT,3.1 MT,3.0 MT,3.9 MT,3.6 MT,3.7 MT,3.4 MT,3.1 MT,3.1 MT,3.1 MT,9.0 MT,10.0 MT,10.7 MT,9.3 MT,38.9 MT,3.2 MT,0.3 MT
893," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , BW ,  2x2 ,330, B16SD012A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801401,Std Sku,3801400,No,380,20,1401,1400,140,55.12,70,27.56,N,77,3,,Bristol,1.7 MT,1.8 MT,1.6 MT,1.8 MT,1.7 MT,2.2 MT,2.1 MT,2.1 MT,2.0 MT,1.8 MT,1.8 MT,1.8 MT,5.2 MT,5.7 MT,6.2 MT,5.3 MT,22.4 MT,1.9 MT,0.2 MT
894," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x2 ,275, B16SD066A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4151000,Std Sku,4151000,Yes,415,22,1000,1000,100,39.37,100,39.37,Y,58.5,8,,Bristol,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.5 MT,0.4 MT,0.5 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.1 MT,1.2 MT,1.3 MT,1.1 MT,4.8 MT,0.4 MT,0.0 MT
895," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x2 ,200, B17SD011A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4151000,Std Sku,4151000,Yes,415,22,1000,1000,100,39.37,100,39.37,Y,57,9,,Bristol,0.8 MT,0.9 MT,0.8 MT,0.9 MT,0.8 MT,1.1 MT,1.0 MT,1.0 MT,1.0 MT,0.9 MT,0.9 MT,0.9 MT,2.5 MT,2.8 MT,3.0 MT,2.6 MT,11.0 MT,0.9 MT,0.1 MT
896," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x2 ,275, B17SD037A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3800950,Fastrunner,3800950,Yes,380,20,950,950,95,37.4,95,37.4,Y,65,8,,Bristol,25.8 MT,27.2 MT,24.8 MT,27.3 MT,25.8 MT,33.5 MT,31.5 MT,32.1 MT,29.4 MT,27.3 MT,26.6 MT,26.6 MT,77.8 MT,86.6 MT,93.0 MT,80.6 MT,338.0 MT,28.2 MT,2.8 MT
898," WestRockPackaging Syst.UK,LTD ", BRITVIC SOFT DRINKS , BRITVIC - SOLIHULL , United Kingdom        , CP ,  2x3 ,275, B17SD039A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3800880,Std Sku,3800880,Yes,380,20,880,880,88,34.65,88,34.65,Y,64.5,5,,Bristol,2.1 MT,2.2 MT,2.0 MT,2.2 MT,2.1 MT,2.7 MT,2.5 MT,2.6 MT,2.4 MT,2.2 MT,2.1 MT,2.1 MT,6.2 MT,6.9 MT,7.5 MT,6.5 MT,27.1 MT,2.3 MT,0.2 MT
902," WestRockPackaging Syst.UK,LTD ", Carlsberg Europe , CARLSBERG SUPPLY COMPANY AG , United Kingdom , CP ,  2x2 ,275, B12B058A-PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800950,Fastrunner,3800950,Yes,380,20,950,950,95,37.4,95,37.4,Y,66,8,,Bristol,0.4 MT,0.5 MT,0.4 MT,0.5 MT,0.4 MT,0.6 MT,0.5 MT,0.5 MT,0.5 MT,0.5 MT,0.4 MT,0.4 MT,1.3 MT,1.4 MT,1.6 MT,1.3 MT,5.6 MT,0.5 MT,0.0 MT
903," WestRockPackaging Syst.UK,LTD ", Carlsberg Europe , CARLSBERG SUPPLY COMPANY AG , United Kingdom , CP , 2x3 ,275, B12B059A-PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4150880,Std Sku,4150880,Yes,415,22,880,880,88,34.65,88,34.65,Y,66.5,5,,Bristol,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.9 MT,0.8 MT,0.9 MT,0.8 MT,0.7 MT,0.7 MT,0.7 MT,2.1 MT,2.3 MT,2.5 MT,2.2 MT,9.1 MT,0.8 MT,0.1 MT
904," WestRockPackaging Syst.UK,LTD ", Carlsberg Europe , CARLSBERG SUPPLY COMPANY AG , United Kingdom , CP ,  2x4 ,275, B12B060A-PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4150935,Std Sku,4150935,Yes,415,22,935,935,93.5,36.81,93.5,36.81,Y,66,4,,Bristol,1.2 MT,1.3 MT,1.2 MT,1.3 MT,1.2 MT,1.6 MT,1.5 MT,1.5 MT,1.4 MT,1.3 MT,1.3 MT,1.3 MT,3.7 MT,4.1 MT,4.4 MT,3.8 MT,16.1 MT,1.3 MT,0.1 MT
906," WestRockPackaging Syst.UK,LTD ", Carlsberg Europe , CARLSBERG SUPPLY COMPANY AG , United Kingdom , CP ,  2x3 ,330, B16B010A-PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4150935,Std Sku,4150935,Yes,415,22,935,935,93.5,36.81,93.5,36.81,Y,70.5,5,,Bristol,1.6 MT,1.7 MT,1.5 MT,1.7 MT,1.6 MT,2.1 MT,2.0 MT,2.0 MT,1.8 MT,1.7 MT,1.7 MT,1.7 MT,4.8 MT,5.4 MT,5.8 MT,5.0 MT,21.0 MT,1.8 MT,0.2 MT
907," WestRockPackaging Syst.UK,LTD ", Carlsberg Europe , CARLSBERG SUPPLY COMPANY AG , United Kingdom , CP ,  2x2 ,330, B16B013A-PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800965,Std Sku,3800965,Yes,380,20,965,965,96.5,37.99,96.5,37.99,Y,69.5,8,,Bristol,8.6 MT,9.1 MT,8.3 MT,9.2 MT,8.7 MT,11.3 MT,10.6 MT,10.8 MT,9.9 MT,9.2 MT,8.9 MT,8.9 MT,26.1 MT,29.1 MT,31.2 MT,27.0 MT,113.5 MT,9.5 MT,0.9 MT
908," WestRockPackaging Syst.UK,LTD ", Carlsberg Europe , CARLSBERG SUPPLY COMPANY AG , United Kingdom , CP ,  2x5 ,330, B16B014A-PEFC/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4300912,Std Sku,4300895,No,430,23,912,895,89.5,35.24,89.5,35.24,Y,70,3,,Bristol,1.2 MT,1.3 MT,1.2 MT,1.3 MT,1.2 MT,1.6 MT,1.5 MT,1.5 MT,1.4 MT,1.3 MT,1.3 MT,1.3 MT,3.8 MT,4.2 MT,4.5 MT,3.9 MT,16.3 MT,1.4 MT,0.1 MT
909," WestRockPackaging Syst.UK,LTD ", COTT UK , COTT BEVERAGES LTD - KEGWORTH , United Kingdom        , DD ,  2x2 ,250, B08SD131A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3201305,Std Sku,3201300,No,320,16,1305,1300,65,25.59,65,25.59,Y,101,4,,Bristol,3.6 MT,3.8 MT,3.5 MT,3.8 MT,3.6 MT,4.7 MT,4.4 MT,4.5 MT,4.1 MT,3.8 MT,3.7 MT,3.7 MT,10.9 MT,12.2 MT,13.1 MT,11.3 MT,47.4 MT,4.0 MT,0.4 MT
911," WestRockPackaging Syst.UK,LTD ", COTT UK , COTT BEVERAGES LTD - KEGWORTH , United Kingdom        , FM ,  2x5 ,250, B14SD005A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3800880,Std Sku,3800880,Yes,380,20,880,880,88,34.65,88,34.65,Y,101,4,,Bristol,1.6 MT,1.7 MT,1.5 MT,1.7 MT,1.6 MT,2.1 MT,1.9 MT,2.0 MT,1.8 MT,1.7 MT,1.6 MT,1.6 MT,4.8 MT,5.3 MT,5.7 MT,5.0 MT,20.9 MT,1.7 MT,0.2 MT
912," WestRockPackaging Syst.UK,LTD ", GLOBAL BRANDS UK , GLOBAL BRANDS LTD , United Kingdom        , CP ,  2x2 ,330, B14B023A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801000,Fastrunner,3801000,Yes,380,20,1000,1000,100,39.37,100,39.37,Y,68.5,8,,Bristol,1.9 MT,2.0 MT,1.8 MT,2.0 MT,1.9 MT,2.4 MT,2.3 MT,2.3 MT,2.1 MT,2.0 MT,1.9 MT,1.9 MT,5.7 MT,6.3 MT,6.8 MT,5.9 MT,24.6 MT,2.1 MT,0.2 MT
913," WestRockPackaging Syst.UK,LTD ", GLOBAL BRANDS UK , GLOBAL BRANDS LTD , United Kingdom        , CP ,  2x2 ,275, B15B017A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3800935,Std Sku,3800930,No,380,20,935,930,93,36.61,93,36.61,Y,65,8,,Bristol,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.6 MT,0.6 MT,0.7 MT,0.6 MT,2.4 MT,0.2 MT,0.0 MT
917," WestRockPackaging Syst.UK,LTD ", GREENE KING UK , GREENE KING PLC , United Kingdom        , CP ,  2x2 ,500, B15B004A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4151000,Std Sku,4151000,Yes,415,22,1000,1000,100,39.37,100,39.37,Y,61.5,7,,Bristol,0.8 MT,0.9 MT,0.8 MT,0.9 MT,0.8 MT,1.1 MT,1.0 MT,1.0 MT,0.9 MT,0.9 MT,0.8 MT,0.8 MT,2.5 MT,2.8 MT,3.0 MT,2.6 MT,10.7 MT,0.9 MT,0.1 MT
918," WestRockPackaging Syst.UK,LTD ", GREENE KING UK , GREENE KING PLC , United Kingdom        , CP ,  2x2 ,500, B15B005A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4151000,Std Sku,4151000,Yes,415,22,1000,1000,100,39.37,100,39.37,Y,63,7,,Bristol,0.1 MT,0.2 MT,0.1 MT,0.2 MT,0.1 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.5 MT,0.5 MT,0.5 MT,0.5 MT,2.0 MT,0.2 MT,0.0 MT
919," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , DD ,  4x6 ,500, B00B158B/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4801230,Normal,4801230,Yes,480,26,1230,1230,123,48.43,123,48.43,Y,91.2,2,,Bristol,1.5 MT,1.6 MT,1.5 MT,1.6 MT,1.5 MT,2.0 MT,1.8 MT,1.9 MT,1.7 MT,1.6 MT,1.6 MT,1.6 MT,4.6 MT,5.1 MT,5.5 MT,4.7 MT,19.8 MT,1.7 MT,0.2 MT
920," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x2 ,275, B03B177A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800935,Std Sku,3800935,Yes,380,20,935,935,93.5,36.81,93.5,36.81,Y,125.5,16,,Bristol,4.4 MT,4.6 MT,4.2 MT,4.6 MT,4.4 MT,5.7 MT,5.3 MT,5.4 MT,5.0 MT,4.6 MT,4.5 MT,4.5 MT,13.2 MT,14.6 MT,15.7 MT,13.6 MT,57.1 MT,4.8 MT,0.5 MT
922," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , FM ,  2x4 ,470, B05B159A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4450965,Std Sku,4450965,Yes,445,24,965,965,96.5,37.99,96.5,37.99,Y,126,4,,Bristol,8.6 MT,9.0 MT,8.2 MT,9.1 MT,8.6 MT,11.1 MT,10.5 MT,10.6 MT,9.8 MT,9.1 MT,8.8 MT,8.8 MT,25.8 MT,28.8 MT,30.9 MT,26.7 MT,112.2 MT,9.4 MT,0.9 MT
923," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , DD ,  4x6 ,470, B06B082A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4801230,Normal,4801230,Yes,480,26,1230,1230,123,48.43,123,48.43,Y,91.2,2,,Bristol,6.7 MT,7.1 MT,6.5 MT,7.1 MT,6.7 MT,8.8 MT,8.2 MT,8.4 MT,7.7 MT,7.1 MT,7.0 MT,7.0 MT,20.3 MT,22.6 MT,24.3 MT,21.1 MT,88.3 MT,7.4 MT,0.7 MT
924," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , DD ,  3x6 ,470, B11B114A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4151200,Std Sku,4151200,Yes,415,22,1200,1200,120,47.24,120,47.24,Y,76,2,,Bristol,2.3 MT,2.5 MT,2.2 MT,2.5 MT,2.3 MT,3.0 MT,2.8 MT,2.9 MT,2.7 MT,2.5 MT,2.4 MT,2.4 MT,7.0 MT,7.8 MT,8.4 MT,7.3 MT,30.5 MT,2.5 MT,0.3 MT
925," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , DD ,  3x4 ,470, B12B011A/R/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4150935,Std Sku,4150935,Yes,415,22,935,935,93.5,36.81,93.5,36.81,Y,73,2,,Bristol,1.0 MT,1.1 MT,1.0 MT,1.1 MT,1.0 MT,1.3 MT,1.2 MT,1.2 MT,1.1 MT,1.1 MT,1.0 MT,1.0 MT,3.0 MT,3.4 MT,3.6 MT,3.1 MT,13.1 MT,1.1 MT,0.1 MT
926," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x2 ,330, B12B017A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4150880,Std Sku,4150880,Yes,415,22,880,880,88,34.65,88,34.65,Y,108,14,,Bristol,1.6 MT,1.7 MT,1.5 MT,1.7 MT,1.6 MT,2.1 MT,1.9 MT,2.0 MT,1.8 MT,1.7 MT,1.6 MT,1.6 MT,4.8 MT,5.4 MT,5.8 MT,5.0 MT,20.9 MT,1.7 MT,0.2 MT
927," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x3 ,330, B12B067A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4450965,Std Sku,4450920,No,445,24,965,920,92,36.22,92,36.22,Y,108.5,10,,Bristol,6.6 MT,7.0 MT,6.4 MT,7.0 MT,6.7 MT,8.6 MT,8.1 MT,8.3 MT,7.6 MT,7.0 MT,6.9 MT,6.9 MT,20.1 MT,22.3 MT,24.0 MT,20.8 MT,87.1 MT,7.3 MT,0.7 MT
930," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , DD ,  2x4 ,470, B14B018B/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4450965,Std Sku,4450965,Yes,445,24,965,965,96.5,37.99,96.5,37.99,Y,126,4,,Bristol,24.2 MT,25.6 MT,23.3 MT,25.6 MT,24.2 MT,31.5 MT,29.6 MT,30.1 MT,27.7 MT,25.7 MT,25.0 MT,25.0 MT,73.1 MT,81.3 MT,87.4 MT,75.7 MT,317.4 MT,26.5 MT,2.6 MT
931," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x3 ,470, B14B028A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801000,Fastrunner,3801000,Yes,380,20,1000,1000,100,39.37,100,39.37,Y,120,10,,Bristol,7.1 MT,7.5 MT,6.9 MT,7.5 MT,7.1 MT,9.3 MT,8.7 MT,8.9 MT,8.1 MT,7.6 MT,7.4 MT,7.4 MT,21.5 MT,23.9 MT,25.7 MT,22.3 MT,93.4 MT,7.8 MT,0.8 MT
932," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x2 ,375, B14B030A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800935,Std Sku,3800935,Yes,380,20,935,935,93.5,36.81,93.5,36.81,Y,107.5,14,,Bristol,4.4 MT,4.6 MT,4.2 MT,4.6 MT,4.4 MT,5.7 MT,5.3 MT,5.4 MT,5.0 MT,4.6 MT,4.5 MT,4.5 MT,13.2 MT,14.7 MT,15.8 MT,13.6 MT,57.3 MT,4.8 MT,0.5 MT
933," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x3 ,375, B14B031A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801000,Fastrunner,3801000,Yes,380,20,1000,1000,100,39.37,100,39.37,Y,107.5,10,,Bristol,1.6 MT,1.7 MT,1.5 MT,1.7 MT,1.6 MT,2.1 MT,2.0 MT,2.0 MT,1.8 MT,1.7 MT,1.6 MT,1.6 MT,4.8 MT,5.4 MT,5.8 MT,5.0 MT,20.9 MT,1.7 MT,0.2 MT
934," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , BW ,  2x3 ,330, B15B010A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3501390,Normal,3501390,Yes,350,18,1390,1390,139,54.72,139,54.72,Y,92.5,6,,Bristol,53.1 MT,56.2 MT,51.2 MT,56.2 MT,53.3 MT,69.1 MT,65.0 MT,66.2 MT,60.7 MT,56.3 MT,54.9 MT,54.9 MT,160.5 MT,178.6 MT,191.8 MT,166.1 MT,697.1 MT,58.1 MT,5.8 MT
935," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , BW ,  2x3 ,330, B15B012A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3501272,Fastrunner,3501270,No,350,18,1272,1270,127,50,127,50,Y,89.8,5,,Bristol,4.4 MT,4.6 MT,4.2 MT,4.6 MT,4.4 MT,5.7 MT,5.3 MT,5.4 MT,5.0 MT,4.6 MT,4.5 MT,4.5 MT,13.2 MT,14.7 MT,15.8 MT,13.6 MT,57.3 MT,4.8 MT,0.5 MT
936," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x2 ,330, B15B023A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801015,Fastrunner,3801035,No,380,20,1015,1015,101.5,39.96,101.5,39.96,Y,125,16,,Bristol,6.1 MT,6.5 MT,5.9 MT,6.5 MT,6.1 MT,8.0 MT,7.5 MT,7.6 MT,7.0 MT,6.5 MT,6.3 MT,6.3 MT,18.5 MT,20.6 MT,22.1 MT,19.2 MT,80.5 MT,6.7 MT,0.7 MT
937," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , BW ,  2x2 ,330, B16B038A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3501272,Fastrunner,3501270,No,350,18,1272,1270,127,50,127,50,Y,73,6,,Bristol,2.6 MT,2.8 MT,2.5 MT,2.8 MT,2.6 MT,3.4 MT,3.2 MT,3.2 MT,3.0 MT,2.8 MT,2.7 MT,2.7 MT,7.9 MT,8.8 MT,9.4 MT,8.2 MT,34.2 MT,2.9 MT,0.3 MT
938," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , DD ,  2x5 ,330, B16B039A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3801000,Fastrunner,3801000,Yes,380,20,1000,1000,100,39.37,100,39.37,Y,56,2,,Bristol,4.9 MT,5.2 MT,4.8 MT,5.2 MT,5.0 MT,6.4 MT,6.0 MT,6.2 MT,5.7 MT,5.2 MT,5.1 MT,5.1 MT,14.9 MT,16.6 MT,17.9 MT,15.5 MT,64.9 MT,5.4 MT,0.5 MT
939," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO GB LTD , United Kingdom        , CP ,  2x2 ,330, B96133B/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4150880,Std Sku,4150880,Yes,415,22,880,880,88,34.65,88,34.65,Y,55,7,,Bristol,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.9 MT,0.8 MT,0.9 MT,0.8 MT,0.7 MT,0.7 MT,0.7 MT,2.1 MT,2.3 MT,2.5 MT,2.1 MT,9.0 MT,0.8 MT,0.1 MT
940," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO NI , United Kingdom        , CP ,  2x2 ,470, B14B015A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800935,Std Sku,3800935,Yes,380,20,935,935,93.5,36.81,93.5,36.81,Y,119.5,14,,Bristol,44.8 MT,47.4 MT,43.2 MT,47.4 MT,44.9 MT,58.3 MT,54.8 MT,55.8 MT,51.2 MT,47.5 MT,46.3 MT,46.3 MT,135.4 MT,150.6 MT,161.7 MT,140.1 MT,587.7 MT,49.0 MT,4.9 MT
941," WestRockPackaging Syst.UK,LTD ", DIAGEO Europe , DIAGEO NI , United Kingdom        , CP ,  2x2 ,500, B14B029A/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800935,Std Sku,3800930,No,380,20,935,930,93,36.61,93,36.61,Y,63,7,,Bristol,1.0 MT,1.0 MT,0.9 MT,1.0 MT,1.0 MT,1.3 MT,1.2 MT,1.2 MT,1.1 MT,1.0 MT,1.0 MT,1.0 MT,2.9 MT,3.3 MT,3.5 MT,3.0 MT,12.7 MT,1.1 MT,0.1 MT
942," WestRockPackaging Syst.UK,LTD ", HALEWOOD UK , HALEWOOD INTERNATIONAL , United Kingdom        , CP ,  2x2 ,200, B16SD053A/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801330,Std Sku,3801330,Yes,380,20,1330,1330,133,52.36,66.5,26.18,N,91,12,,Bristol,0.4 MT,0.4 MT,0.3 MT,0.4 MT,0.4 MT,0.5 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.1 MT,1.2 MT,1.3 MT,1.1 MT,4.6 MT,0.4 MT,0.0 MT
